,eLower,eUpper,dead_asymmetry_thrown_beta,dead_asymmetry_type0_beta,dead_corrected_asymmetry_type0_beta,withoutdead_asymmetry_thrown_beta,withoutdead_asymmetry_type0_beta,withoutdead_corrected_asymmetry_type0_beta,err_dead_asymmetry_thrown_beta,err_dead_asymmetry_type0_beta,err_dead_corrected_asymmetry_type0_beta,err_withoutdead_asymmetry_thrown_beta,err_withoutdead_asymmetry_type0_beta,err_withoutdead_corrected_asymmetry_type0_beta,dead_correction_misbs,dead_correction_misbs_thrown,withoutdead_correction_misbs,withoutdead_correction_misbs_thrown,err_dead_correction_misbs,err_dead_correction_misbs_thrown,err_withoutdead_correction_misbs,err_withoutdead_correction_misbs_thrown,dead_precision_type0_corrected_asymmetry,withoutdead_precision_type0_corrected_asymmetry,dead_precision_type0_correction,withoutdead_precision_type0_correction,dead_KE;1,dead_EdepType0;1,dead_EdepType1;1,withoutdead_KE;1,withoutdead_EdepType0;1,withoutdead_EdepType1;1,dead_weighted_corrected_asymmetry_type0,withoutdead_weighted_corrected_asymmetry_type0,dead_err_weight,withoutdead_err_weight,err_dead_weighted_corrected_asymmetry_type0,err_withoutdead_weighted_corrected_asymmetry_type0
30,190,650,-0.11743419449958496,-0.11801987494046128,-0.11910765593630819,-0.11671895653870099,-0.1177703261962681,-0.11855008031146252,0.0008366570178530045,0.0008226586865191445,0.0008444188413870769,0.0007843295370174017,0.0008814863776872281,0.0008329221472348863,0.009190929873360931,0.008275789647836032,0.006604956727376415,0.01880612082412943,0.0014898998397926118,0.005045907167942804,0.0016987001903040417,0.00417364590923738,-0.007089542941207933,-0.007025909599104267,0.16210545182277478,0.25718566531453874,128393740.0,124250196.0,1806711.0,128394326.0,124472959.0,1832933.0,-0.115263793976146,-0.11492937223764375,0.00016666362857759525,0.00016718457496770365,-9.496652351303242e-05,-9.337758716801642e-05
31,200,650,-0.11743419449958496,-0.11801987494046128,-0.11910765593630819,-0.11671895653870099,-0.1177703261962681,-0.11855008031146252,0.0008366570178530045,0.0008226586865191445,0.0008444188413870769,0.0007843295370174017,0.0008814863776872281,0.0008329221472348863,0.009190929873360931,0.008275789647836032,0.006604956727376415,0.01880612082412943,0.0014898998397926118,0.005045907167942804,0.0016987001903040417,0.00417364590923738,-0.007089542941207933,-0.007025909599104267,0.16210545182277478,0.25718566531453874,128393740.0,124250196.0,1806711.0,128394326.0,124472959.0,1832933.0,-0.115263793976146,-0.11492937223764375,0.00016666362857759525,0.00016718457496770365,-9.496652351303242e-05,-9.337758716801642e-05
32,225,650,-0.11657834341912914,-0.11736632626110644,-0.11850707186694362,-0.11672416435183602,-0.11807154860055392,-0.1188559095952299,0.0008164123516857778,0.0008645228131066247,0.0009045886739002505,0.0009004739604041638,0.0009979922976546443,0.0009406981285380563,0.009672691105658472,0.007514168165663441,0.006627997799911016,0.021866252082320518,0.0016938454507745041,0.006248411069108229,0.001950914271480121,0.004861324484068165,-0.007633204159460602,-0.007914609645760599,0.17511625588701096,0.29434443558600953,118369061.0,114319777.0,1691548.0,118364949.0,114526567.0,1715815.0,-0.11445306665693637,-0.11500160654489058,0.00017297083354110177,0.0001735316354150058,-0.0001011037581903394,-0.00010573036197363879
33,250,650,-0.11652596239278648,-0.11694232108003626,-0.11805651651319111,-0.11669085885803655,-0.11788227674404836,-0.1184397993100452,0.0009487190888574878,0.0009758772712328937,0.0010200749023054198,0.0010467061295092153,0.0011567727143841342,0.0010680828464778981,0.009464277844589761,0.005797770360137666,0.004708426018504138,0.021239421686363644,0.0019704595717734415,0.006407829762798022,0.0019787704470098835,0.005126447553602863,-0.008640564133462647,-0.009017938671796712,0.20819967504439352,0.42026155645927227,108239998.0,104319610.0,1565670.0,108240359.0,104518219.0,1589668.0,-0.11378058008292515,-0.11436692373316457,0.00018022556354962095,0.00018082432860039223,-0.00011355284895979377,-0.00011961674828281474
34,275,650,-0.11629623134827424,-0.11693512743267694,-0.11789415350193623,-0.1170296237302538,-0.11852024884203062,-0.11883978469764873,0.0011094009082582197,0.0011512434389508253,0.0011996642154067584,0.0012167847577100469,0.0013127913965997626,0.0012381932013736325,0.008156164681593343,0.003417805837577316,0.0026938735030235168,0.021462973234507576,0.002192623711704154,0.007048860755818802,0.002005408256719922,0.0057260798154753784,-0.010175773605152148,-0.010419012492523728,0.268830240352113,0.7444329715070572,98121927.0,94368505.0,1434249.0,98124794.0,94553441.0,1456464.0,-0.11338439179061614,-0.11451448826340295,0.0001885924785728241,0.00018922642609525797,-0.0001334019446297284,-0.00013911863598798743
35,300,650,-0.11634039877271928,-0.11719719174532284,-0.11824545878077485,-0.11703231466790721,-0.11899469553513885,-0.1191061398561317,0.0013245621135481078,0.0013682948275331912,0.0014199538449261339,0.001453092613341805,0.0015451884891611236,0.0014724450099689987,0.008893975839070582,0.000145263908068508,0.0009331728388706492,0.022466632307749434,0.002582405998476123,0.008014676856029114,0.002158974626922432,0.006601087956869862,-0.012008527511899677,-0.012362461009546317,0.29035451019911734,2.3135849405296462,88128110.0,84567844.0,1298936.0,88126066.0,84739416.0,1318727.0,-0.11346848936033006,-0.11452893782212999,0.00019822332206484184,0.00019893698919933026,-0.00015834846153120276,-0.00016581538864390277
36,50,675,-0.11743716159513069,-0.11809091726068777,-0.11998541771149311,-0.11694493026162793,-0.11745617668461614,-0.11933594544967654,0.0005422012808602059,0.0005599795825287991,0.0006046534187644054,0.0005502056338420821,0.0005911518413810303,0.0005124960460950409,0.015866107888477483,0.012545289879530486,0.015763045255162957,0.01975272595854381,0.0022606678289168107,0.004021848512808472,0.0026123074453461995,0.0032857356078466776,-0.0050393908717999755,-0.004294565599357976,0.14248408272570653,0.16572352632753978,180380298.0,176604124.0,2093391.0,180373163.0,176961899.0,2126357.0,-0.1174735812206737,-0.11707903312498417,0.0001435033590016887,0.0001440249451787451,-6.896485632521093e-05,-5.7951472537003993e-05
37,75,675,-0.11738665080556278,-0.11814597456841766,-0.11981065295017516,-0.11727366704271823,-0.11782601218163932,-0.1194627424044924,0.0005709438580460113,0.0005906241577640746,0.0006229501893906269,0.0005089439377798674,0.0005451520159609578,0.0005319611246666509,0.013979672979339138,0.01179804135038134,0.013789973662818476,0.019344738615418928,0.00177152887708123,0.0040729040723323125,0.0021470867455448614,0.003301671069955954,-0.00519945575832634,-0.004452945863786285,0.12672176807707955,0.15569911865270578,173943243.0,169898525.0,2093391.0,173933845.0,170210040.0,2126357.0,-0.11702468497452159,-0.1169051265622188,0.00014552992543461645,0.0001460145675824983,-7.081152688330502e-05,-6.0105158070183754e-05
38,100,675,-0.11743653940400368,-0.11831438525379898,-0.11976471543521817,-0.11730734364920482,-0.11800554050143201,-0.11942450976589046,0.0006108906050386954,0.0006225074284396991,0.0006681442474882141,0.0005449637127847226,0.0005709547873789644,0.0005706115198668482,0.012206743308549825,0.010952238635880294,0.011976709744234247,0.019017366043042997,0.00137659044166768,0.00417288450273677,0.001875121579650344,0.0034496358701799853,-0.00557880712245018,-0.004778010150390618,0.11277294908818891,0.15656399960373535,166446887.0,162220288.0,2093391.0,166440583.0,162511025.0,2126357.0,-0.11672352051942635,-0.11660497183056232,0.000148201549696224,0.00014867893137462184,-7.586240695064663e-05,-6.441564953317133e-05
39,125,675,-0.11745177231091261,-0.11826580617357414,-0.1196165723227981,-0.11718710789082541,-0.11799546012357104,-0.11919377247092172,0.0006639844084045533,0.0006771254331490032,0.0007209643083164302,0.0005868899332211852,0.0006217230151903482,0.0006024018976760524,0.011372223386000335,0.010078718935346525,0.010126942635963355,0.018656395633917452,0.0013924814270635264,0.00425279773325647,0.0016295221617748578,0.003607188560111962,-0.006027294498715704,-0.005053971236819551,0.12244583840814516,0.16090958745910233,158120667.0,153793474.0,2071269.0,158115741.0,154065651.0,2103315.0,-0.11634309767675954,-0.11614065768997936,0.00015151559927533334,0.00015199536071188065,-8.171131690484453e-05,-6.780393088070644e-05
40,150,675,-0.11748685679508941,-0.1185588515513988,-0.11979392236278934,-0.11709819813689086,-0.11816782882268362,-0.11918707788013252,0.0007310353315334517,0.000724409331245218,0.0007877511099501634,0.000644020451439504,0.0006775021756018666,0.0006646461576932917,0.010393024145245408,0.009291045536271336,0.008620195719430748,0.01923277481668129,0.0014012795524324208,0.004815474894256028,0.0015240944956995551,0.003976052452614977,-0.006575885440702929,-0.005576495116037093,0.1348288556679123,0.1768050918222309,149146047.0,144781858.0,2012966.0,149140969.0,145038871.0,2043530.0,-0.11628861110071788,-0.11590885676439111,0.00015547669098714257,0.00015597145006997646,-8.937530118074438e-05,-7.482271457156294e-05
41,175,675,-0.11777574678392147,-0.11853378111671044,-0.11967394222271106,-0.11720884800628235,-0.11810252712990515,-0.11909868105468864,0.0007963814284233928,0.000809174138264644,0.0008771296061139086,0.000715180798258937,0.0007559017585936575,0.0007406572543830654,0.009598445175869297,0.008313087778348284,0.008426889268036577,0.018752989800997613,0.0014892184899839322,0.004841210738507462,0.0016993522525535335,0.004152369763635015,-0.007329328254947815,-0.006218853540812638,0.15515205459816142,0.20165831049889588,139683225.0,135333668.0,1929093.0,139679109.0,135573607.0,1958131.0,-0.11594744870058349,-0.1155980868944883,0.0001601139784748802,0.00016062118006472282,-9.940781123421607e-05,-8.3340231192535e-05
42,190,675,-0.11719355888305369,-0.11780969045932077,-0.11882077557462908,-0.11699648958795779,-0.11790480035328231,-0.11868699979673548,0.0008308499828651982,0.0008109573644445682,0.0008570178017196623,0.0007975581450804818,0.0008468069677677377,0.0008020378274159817,0.008535951799670522,0.007101680609202882,0.006622574689771999,0.018288968498683843,0.001571857256037872,0.0049665890788918666,0.0016084398814774682,0.004376439031418541,-0.007212693214423479,-0.006757587846938245,0.1841455168594724,0.24287229013235082,129876891.0,125583776.0,1827358.0,129873488.0,125811463.0,1854414.0,-0.1148931233956816,-0.1149748521692741,0.00016547495864686323,0.00016600949798402294,-9.612921424332993e-05,-8.987567059613474e-05
43,200,675,-0.11719355888305369,-0.11780969045932077,-0.11882077557462908,-0.11699648958795779,-0.11790480035328231,-0.11868699979673548,0.0008308499828651982,0.0008109573644445682,0.0008570178017196623,0.0007975581450804818,0.0008468069677677377,0.0008020378274159817,0.008535951799670522,0.007101680609202882,0.006622574689771999,0.018288968498683843,0.001571857256037872,0.0049665890788918666,0.0016084398814774682,0.004376439031418541,-0.007212693214423479,-0.006757587846938245,0.1841455168594724,0.24287229013235082,129876891.0,125583776.0,1827358.0,129873488.0,125811463.0,1854414.0,-0.1148931233956816,-0.1149748521692741,0.00016547495864686323,0.00016600949798402294,-9.612921424332993e-05,-8.987567059613474e-05
44,225,675,-0.11633471078205816,-0.11714762900429827,-0.11819613155365975,-0.11704875215290472,-0.11821644631813194,-0.11900349042592819,0.0008077765409652756,0.0008458877053980666,0.0009121799548108941,0.0009105784978859407,0.0009521020422253224,0.0008993668755749501,0.008880855034771037,0.005951062015630658,0.006647666756232877,0.021163114875276105,0.0017913702776793108,0.006080850897460234,0.0018382331821780085,0.005141108389900778,-0.007717511079427962,-0.007557483165880303,0.2017114647931527,0.2765230643450161,119852212.0,115653357.0,1712195.0,119844111.0,115865071.0,1737296.0,-0.11405529502112464,-0.11505236054066928,0.00017164081195753127,0.00017221652786597068,-0.00010164107584373579,-0.00010103538070982614
45,250,675,-0.11624006868808617,-0.11670274637436137,-0.11770870650293953,-0.11707676918893438,-0.11806316570424165,-0.11863458633715117,0.0009321630994865513,0.0009458999875071274,0.0010188440931610916,0.0010524068467191437,0.0010988154580490281,0.0010196884278914715,0.00853356371842871,0.004242747073756089,0.004821431572150132,0.02050574653676155,0.0020662601040490843,0.00620550367642337,0.0018573974240723632,0.005412529735574299,-0.008655639191274675,-0.008595203636430177,0.24213331876656405,0.3852377444909067,109723149.0,105653190.0,1586317.0,109719521.0,105856723.0,1611149.0,-0.11334253934700056,-0.1144579235276774,0.00017871988177703505,0.00017933535920657985,-0.00011300215206467316,-0.00011418742465233242
46,275,675,-0.11596630639537871,-0.11664786392972908,-0.11748508828221743,-0.1174734534844479,-0.11870385888904446,-0.11905259977040489,0.001079341202697056,0.0011080882376815508,0.0011871949821368965,0.0012101680151090416,0.0012347597538518015,0.0011709181108982597,0.0071111598381516814,0.0017705350326006634,0.0029336256304227106,0.02063193104974848,0.0022780207496394785,0.006755654011180881,0.0018817816349546183,0.006029798247211736,-0.010105069498565381,-0.00983530064153489,0.3203444728408154,0.6414525478097454,99605078.0,95702085.0,1454896.0,99603956.0,95891945.0,1477945.0,-0.112881472820264,-0.11461578242224313,0.00018686621985284968,0.0001875192999525208,-0.00013143305114568342,-0.00013154788660116933
47,300,675,-0.11593791941797628,-0.11683280307796998,-0.1177278512121457,-0.11756994918879507,-0.11918983252287423,-0.11934895651975981,0.0012787451149732516,0.0013108087462764546,0.0014020959043331443,0.001432807738821219,0.0014386760290671134,0.0013791413503424722,0.007582841074537925,-0.0016249506721553513,0.0013260525670464754,0.021467403535188872,0.0026858572468123863,0.007568725518972907,0.002030218322971099,0.006940823746682829,-0.011909636419054029,-0.011555537564454006,0.35420197000186426,1.5310240132433182,89611261.0,85901424.0,1319583.0,89605228.0,86077920.0,1340208.0,-0.11285400909137347,-0.11465078724414789,0.00019621810074480907,0.00019695292557192037,-0.0001555125910892455,-0.00015531420990983486
48,50,740,-0.11746829200605648,-0.11808673770879272,-0.11993720508313767,-0.11682894915077961,-0.11736729291212379,-0.11918394364346171,0.0005501560952131383,0.0005551846051994968,0.0006031020789602562,0.0005532645324616536,0.0005584993668263686,0.0004981324040408143,0.01549118361568904,0.010008964676002197,0.015215586766021263,0.017479347708179466,0.0021253999469019857,0.003963243428441896,0.0024763135704889004,0.00325854467817583,-0.005028482017253945,-0.004179526107400636,0.13720061679144,0.1627484768460516,181906237.0,177929204.0,2113888.0,181898675.0,178296688.0,2147606.0,-0.11731500679895565,-0.1168238439032493,0.00014266328270304236,0.0001431923124237225,-6.870072270716725e-05,-5.615972227450461e-05
49,75,740,-0.11742172724698487,-0.11813937705228222,-0.11976610309860534,-0.11713691455524308,-0.11771722356944084,-0.11929627177987573,0.00057749680235405,0.0005836125516072182,0.0006209595087917428,0.000525124059794615,0.0005195361350169517,0.0005174804880163737,0.01365524100973263,0.009267558115930033,0.013291592795914211,0.01712516970748402,0.0016707921141315757,0.003998052976673007,0.0020457401590931452,0.003275346947273873,-0.005184768417158041,-0.004337775860851908,0.12235537351122079,0.15391234071826204,175469182.0,171223605.0,2113888.0,175459357.0,171544829.0,2147606.0,-0.11686829388276784,-0.11663475173237017,0.00014465138144920527,0.00014514449183809008,-7.04956105987277e-05,-5.829056982924219e-05
50,100,740,-0.11747223189499342,-0.1183003798732705,-0.11971807703691989,-0.11715778885573455,-0.11788008237881716,-0.11924518700719913,0.0006151704988300802,0.000614067809954571,0.0006630267677822004,0.0005601050112167274,0.000544090367531543,0.0005521252988597063,0.011926869806966625,0.008407423130608903,0.011513570325690458,0.016776252793580613,0.0013070567046068165,0.004071597322193994,0.00179281808844291,0.0033934106165737373,-0.00553823436019382,-0.0046301684178362106,0.10958924896147934,0.15571347876709968,167972826.0,163545368.0,2113888.0,167966095.0,163845814.0,2147606.0,-0.11656252640087995,-0.11632005096490912,0.00014727153004686738,0.0001477581935279246,-7.517331800047545e-05,-6.212220788445349e-05
51,125,740,-0.11749029833398443,-0.11825222020813511,-0.11957109240871248,-0.11702766049667827,-0.11785697136028747,-0.11900511918798842,0.0006650546308965718,0.0006645404746204617,0.000712337254792063,0.0005999272358595108,0.0005892459256447783,0.0005789262145033576,0.011098119315293909,0.007535282600783936,0.00969748904749316,0.016401438489324828,0.0013159983876424699,0.004127024767357616,0.0015676552632814316,0.0035179113959715644,-0.005957437039691702,-0.004864716900025511,0.1185785041821402,0.16165579106136518,159646606.0,155118554.0,2091766.0,159641253.0,155400440.0,2124564.0,-0.11617970102439797,-0.11584379060258218,0.00015051974953525943,0.00015100965773243833,-8.060711138227368e-05,-6.492637541502149e-05
52,150,740,-0.11752807362511757,-0.11852999935697732,-0.11973443818933865,-0.11692376345449118,-0.11800408703525271,-0.11897515511274946,0.0007277152948808403,0.0007102503491639348,0.0007753349934369417,0.0006538374678152889,0.0006404279750851981,0.0006347051256585335,0.01013031762512391,0.006372265066361892,0.008210461242244761,0.01659319769166299,0.001318121918509239,0.004586255933395301,0.0014707654240899365,0.0038239005230005663,-0.0064754552254288585,-0.0053347703145000406,0.13011654395121852,0.1791331060090146,150671986.0,146106938.0,2033463.0,150666481.0,146373660.0,2064779.0,-0.11610673358347143,-0.11558529002161304,0.00015439870632202827,0.00015490449346245374,-8.780810183722027e-05,-7.116988936305906e-05
53,175,740,-0.11780674233731817,-0.11850173305446124,-0.11961161597034545,-0.11700444340229683,-0.11791885644672866,-0.11886125543703356,0.0007901233209620386,0.0007879505442870623,0.0008575358206062327,0.0007226965731847949,0.0007090036186936103,0.0007013417425439802,0.00933797771157139,0.00544041235026417,0.007969867518316655,0.016127609861731725,0.0013907118772298634,0.0045907324541156974,0.0016266368434460913,0.003957426050714784,-0.0071693356339139844,-0.005900507612554321,0.14893073427520906,0.2040983541705922,141209164.0,136658748.0,1949590.0,141204621.0,136908396.0,1979380.0,-0.11575717341378931,-0.1152448391078543,0.00015893464942612134,0.00015945404838633856,-9.699205441177371e-05,-7.857324979538229e-05
54,190,740,-0.11726270070855291,-0.11781107076818623,-0.11879408883825236,-0.11677337514544985,-0.11770316037510739,-0.11843494874597152,0.0008318805475351377,0.0007986653531774695,0.00085109488964561,0.0007991248066802957,0.0007865891033057745,0.000751234514927287,0.008290822899354872,0.004247822237549411,0.006196844399810253,0.01565794832950475,0.0014569536425187819,0.004669907696051274,0.0015455861861205257,0.004126043012751032,-0.007164454881289958,-0.00634301380531344,0.17573088464260295,0.24941503875228035,131402830.0,126908856.0,1847855.0,131399000.0,127146252.0,1875663.0,-0.11473133351865387,-0.11460178417539234,0.00016417109282146485,0.00016471903354922933,-9.53304633429374e-05,-8.378232869649761e-05
55,200,740,-0.11726270070855291,-0.11781107076818623,-0.11879408883825236,-0.11677337514544985,-0.11770316037510739,-0.11843494874597152,0.0008318805475351377,0.0007986653531774695,0.00085109488964561,0.0007991248066802957,0.0007865891033057745,0.000751234514927287,0.008290822899354872,0.004247822237549411,0.006196844399810253,0.01565794832950475,0.0014569536425187819,0.004669907696051274,0.0015455861861205257,0.004126043012751032,-0.007164454881289958,-0.00634301380531344,0.17573088464260295,0.24941503875228035,131402830.0,126908856.0,1847855.0,131399000.0,127146252.0,1875663.0,-0.11473133351865387,-0.11460178417539234,0.00016417109282146485,0.00016471903354922933,-9.53304633429374e-05,-8.378232869649761e-05
56,225,740,-0.11646952760923113,-0.11718759927753947,-0.1182010394993786,-0.11678526449625948,-0.11796200394509308,-0.11868999656014478,0.0008373115021049892,0.0008413010039030162,0.0009109109416577845,0.0009045630247578953,0.0008810994522807954,0.0008408201253501478,0.008572662128951386,0.002384029800333885,0.006150704125251995,0.017125020409183685,0.0016487721479000895,0.005527936193314266,0.0017504677894711405,0.004773183243515407,-0.007706454575321846,-0.007084170104631117,0.19232907154148723,0.28459632488002723,121378151.0,116978437.0,1732692.0,121369623.0,117199860.0,1758545.0,-0.11391648940518603,-0.11461229454630052,0.00017018352182585192,0.0001707738969031405,-0.0001013900599862697,-9.396257813923103e-05
57,250,740,-0.116404371116134,-0.11677794543115096,-0.11774518620869527,-0.1167641711986813,-0.11777225612133399,-0.11828829629550355,0.00095720876399212,0.0009394237074657568,0.0010156149084038814,0.0010346663137676872,0.0010047687049037207,0.000939679418922976,0.008191167682837614,0.0007881646366929509,0.0043610607599867375,0.0164986495448415,0.001880341320255136,0.005578901961839994,0.0017672843382363127,0.004960685192503894,-0.008625532313514487,-0.0079439762711224,0.2295571758584414,0.4052418518107707,111249088.0,106978270.0,1606814.0,111245033.0,107191512.0,1632398.0,-0.11322498501231829,-0.11397813448281349,0.0001770724544939646,0.00017770431479784853,-0.00011253806286743378,-0.00010461644689866565
58,275,740,-0.11618176042032466,-0.11673998227200012,-0.11754317459568307,-0.11706963091575504,-0.1183088158082795,-0.11860806693267203,0.0011002788755334898,0.001088036637501167,0.0011716357966637825,0.0011850254876586209,0.001128761439921637,0.0010752258749641298,0.00680597373208132,-0.0016841997420427625,0.0025321706943381987,0.016206818602646132,0.00204831416809571,0.005924157340918197,0.0017947730264288439,0.00539898552947502,-0.009967705914817214,-0.009065368846913951,0.30095828293320775,0.7087883255429275,101131017.0,97027165.0,1475393.0,101129468.0,97226734.0,1499194.0,-0.11277332448974729,-0.11403080824984761,0.00018498085880240664,0.00018565263208809342,-0.00012957349473297465,-0.00011999713782244642
59,300,740,-0.1161971642426301,-0.11692639584920501,-0.11777544818070626,-0.11707501622783366,-0.11867212257296166,-0.11878753120148614,0.0012856395845205644,0.0012702032658351804,0.0013664118407587516,0.0013847416927120076,0.0013075822340803337,0.001255294056574568,0.0071751162785361694,-0.004997433466609108,0.00098342752935981,0.016178688735376954,0.0023869677142266464,0.006413163271798466,0.001930941499384763,0.006032189206739178,-0.011601839448424144,-0.010567557418508443,0.332673035748157,1.9634812344960122,91137200.0,87226504.0,1340080.0,91130740.0,87412709.0,1361457.0,-0.11272170531721588,-0.11394113443766536,0.00019403301545079565,0.00019478837739886795,-0.000151332829995121,-0.00014028107182898744
