,eLower,eUpper,dead_asymmetry_thrown_beta,dead_asymmetry_type0_beta,dead_corrected_asymmetry_type0_beta,withoutdead_asymmetry_thrown_beta,withoutdead_asymmetry_type0_beta,withoutdead_corrected_asymmetry_type0_beta,err_dead_asymmetry_thrown_beta,err_dead_asymmetry_type0_beta,err_dead_corrected_asymmetry_type0_beta,err_withoutdead_asymmetry_thrown_beta,err_withoutdead_asymmetry_type0_beta,err_withoutdead_corrected_asymmetry_type0_beta,dead_correction_misbs,dead_correction_misbs_thrown,withoutdead_correction_misbs,withoutdead_correction_misbs_thrown,err_dead_correction_misbs,err_dead_correction_misbs_thrown,err_withoutdead_correction_misbs,err_withoutdead_correction_misbs_thrown,dead_precision_type0_corrected_asymmetry,withoutdead_precision_type0_corrected_asymmetry,dead_precision_type0_correction,withoutdead_precision_type0_correction,dead_KE;1,dead_EdepType0;1,dead_EdepType1;1,withoutdead_KE;1,withoutdead_EdepType0;1,withoutdead_EdepType1;1,dead_weighted_corrected_asymmetry_type0,withoutdead_weighted_corrected_asymmetry_type0,dead_err_weight,withoutdead_err_weight,err_dead_weighted_corrected_asymmetry_type0,err_withoutdead_weighted_corrected_asymmetry_type0
18,190,625,-0.11748846497870666,-0.11834563265689019,-0.1192314852566453,-0.11664028008777666,-0.11779223078153743,-0.11844234651701559,0.0008910261909118332,0.0008895456979810853,0.0008961722986075154,0.0008330337676155966,0.0008713021852041246,0.0008441080468171464,0.007465322211816607,0.0109060691415676,0.005495790476529777,0.017696141408017094,0.0016244586195202418,0.005346737156290059,0.0017163899983063686,0.0039007488657008026,-0.007516238656916066,-0.007126742011109014,0.2176006036214942,0.3123099407876542,126334331.0,122107431.0,2096677.0,126334467.0,122308102.0,2138046.0,-0.11524223260424225,-0.11466750874029086,0.0001676568343057852,0.00016813832330913854,-0.00010089346227473336,-9.443302332789919e-05
19,200,625,-0.11748846497870666,-0.11834563265689019,-0.1192314852566453,-0.11664028008777666,-0.11779223078153743,-0.11844234651701559,0.0008910261909118332,0.0008895456979810853,0.0008961722986075154,0.0008330337676155966,0.0008713021852041246,0.0008441080468171464,0.007465322211816607,0.0109060691415676,0.005495790476529777,0.017696141408017094,0.0016244586195202418,0.005346737156290059,0.0017163899983063686,0.0039007488657008026,-0.007516238656916066,-0.007126742011109014,0.2176006036214942,0.3123099407876542,126334331.0,122107431.0,2096677.0,126334467.0,122308102.0,2138046.0,-0.11524223260424225,-0.11466750874029086,0.0001676568343057852,0.00016813832330913854,-0.00010089346227473336,-9.443302332789919e-05
20,225,625,-0.11659216713225179,-0.11762416274673604,-0.11860887278438997,-0.11663130731385259,-0.11800355867162315,-0.11871130321578924,0.0008764366185598876,0.0009338609227372065,0.0009672460719158227,0.0009622894495259376,0.0009998641321147857,0.0009630089454113682,0.008336478501630702,0.011230314585865566,0.005967989652498958,0.020062452990855406,0.0018117317315534795,0.006825213690809933,0.0019630120976885574,0.0046108344901955155,-0.008154921712088991,-0.008112192515154555,0.21732578464624913,0.32892350891838285,116309652.0,112216350.0,1933467.0,116305090.0,112401771.0,1971163.0,-0.1144346539827888,-0.11472722921389515,0.00017418478097944198,0.0001747035407046577,-0.00010823602678677017,-0.00010802136046590389
21,250,625,-0.11653912884679257,-0.11712885624423783,-0.11814399205176375,-0.11657723260871732,-0.11774049542111958,-0.11821783670807633,0.0010258033159354074,0.001054569295748277,0.0010998863235296558,0.0011262941153740752,0.0011617981830938826,0.0010901528368676865,0.008612176867674714,0.0092608528670597,0.004024367288178458,0.019152717423829495,0.002120858135632638,0.007110059346360912,0.001990986499464506,0.0048465041827081305,-0.009309710163236657,-0.009221559683583774,0.2462627240730681,0.4947328006847215,106180589.0,102249762.0,1766654.0,106180500.0,102428853.0,1802670.0,-0.11377027743764667,-0.1140408777331954,0.00018170078370545692,0.00018225769563001452,-0.00012259819211959375,-0.00012177485180684865
22,275,625,-0.11629543010766476,-0.1171368733394682,-0.11795876873017798,-0.1169161478447557,-0.11832360640601183,-0.11858329867884883,0.0012096398311820984,0.0012542337685222324,0.001303465591460109,0.0013221792661955271,0.0013371416691670425,0.001277999410270866,0.00698518708369627,0.006919262349612185,0.0021883317136594882,0.01903067743053513,0.0023240944095676607,0.00806186451005402,0.002087924528234192,0.005493716025191174,-0.011050179698312134,-0.01077722937807613,0.3327175609930617,0.9541170176355998,96062518.0,92328075.0,1599873.0,96064935.0,92495187.0,1632726.0,-0.11337310610812353,-0.11417677414112627,0.00019038776039402607,0.0001909795795051969,-0.00014512883589277818,-0.0001432322954153797
23,300,625,-0.11634305788488097,-0.11741044614433295,-0.11828857746698807,-0.11689237525679974,-0.11869530925439983,-0.11878157065613427,0.0014583927731689136,0.0015055611906284478,0.0015614320187107094,0.001594369292998091,0.001598973815396179,0.0015384560671943387,0.007447655119039027,0.003688323981092947,0.0007262076074119458,0.019506061470672027,0.002788428730560401,0.009486812012503251,0.0023572216568690813,0.0064645819823399555,-0.013200192716380187,-0.012951976124714493,0.3744035788435103,3.2459335771346893,86068701.0,82553331.0,1433794.0,86066207.0,82708349.0,1462643.0,-0.11345722632843509,-0.1141473284699965,0.00020041828445828804,0.00020108948481212968,-0.00017435145571690006,-0.0001727734661249359
24,50,650,-0.11756635018336915,-0.11892817576963459,-0.12032139634401444,-0.11679856268786347,-0.11816942567926238,-0.11947090342916089,0.0005400665388855113,0.0005598607717881623,0.0005923964751108071,0.0005420690369677672,0.000558555204335121,0.0005391823008796858,0.011690661710076964,0.014755938628034006,0.010949681704416216,0.022529699301470512,0.001415903415131434,0.003905923286933302,0.001759519644293064,0.00326500901290124,-0.004923450800197405,-0.004513084654117382,0.12111405241595281,0.16069139649816636,178897147.0,174523739.0,2912887.0,178894001.0,174840331.0,2990586.0,-0.11737996007090225,-0.11676373821178904,0.00014319439428485547,0.00014365457498019543,-6.7462415208442e-05,-6.090651664783392e-05
25,75,650,-0.11752245753321844,-0.1189095467015391,-0.1201771499207088,-0.11712799607618003,-0.11843510515078554,-0.11962261884829369,0.0005701438724469167,0.0005928910741334027,0.0006155865434443892,0.0004983507140256231,0.0005476267756732771,0.0005567239708906979,0.010648703295053366,0.01396351021388922,0.010002914138320015,0.022090994087198577,0.0012089345388496852,0.003972623934881175,0.0016660771601645092,0.003292663478816608,-0.00512232603161703,-0.0046540025310492445,0.11352880302442746,0.16655917836802767,172460092.0,167951679.0,2829459.0,172454683.0,168228821.0,2898336.0,-0.11703550585266857,-0.11669136368874844,0.00014539944564626446,0.00014582947726766456,-6.994554412780032e-05,-6.287812211132775e-05
26,100,650,-0.1175858851389704,-0.11896976070756862,-0.1201344821658624,-0.1171499007059058,-0.1185092822069399,-0.11955381267801748,0.0006107544031271607,0.0006363791780441614,0.0006615887194423563,0.0005351800351971918,0.0005867025358625344,0.0005968789057125263,0.009789966305414148,0.013112246592380231,0.008808411685963956,0.021747626278930864,0.0011336782257013243,0.004062667769224942,0.0015571611605479149,0.0034317451871454427,-0.0055070676421524085,-0.004992554334674725,0.11580001302704851,0.17678115147924148,164963736.0,160376891.0,2717601.0,164961421.0,160638614.0,2779452.0,-0.11679412226488346,-0.11642091011699249,0.00014822273824554138,0.0001486505771835755,-7.513047968063845e-05,-6.736450576812847e-05
27,125,650,-0.11761807474368935,-0.11885714341111198,-0.1199637424739655,-0.11700832606279649,-0.1184166021595255,-0.1192982380664409,0.0006654239115003443,0.0006905502323025313,0.0007130356190430112,0.0005754196227860882,0.0006374350491196032,0.0006285576510581459,0.009307406389101783,0.012241178658272662,0.0074434838587258065,0.021407513016771025,0.0011948860211788393,0.004118220379497806,0.0014317784880426127,0.0035938422001381954,-0.005943759375444242,-0.005268792408384797,0.12838012774191893,0.1923532737112307,156637516.0,152031943.0,2585696.0,156636579.0,152277915.0,2641711.0,-0.11643647909909784,-0.11597857328032714,0.0001516744895100928,0.00015210578838749443,-8.084056394729651e-05,-7.073443942638808e-05
28,150,650,-0.11767596062690518,-0.1191295040499201,-0.12018575575867564,-0.11689308858757297,-0.11849497393847896,-0.11928488487497149,0.0007344369940259197,0.0007444061211690067,0.0007764061428218283,0.0006316162237966911,0.0007036464901612106,0.0006955263181505584,0.008873684712008138,0.011830789368060979,0.006670343185257826,0.02219870034588429,0.0012899910968414818,0.004713323272930125,0.0015047779382756465,0.003950215666818548,-0.006460051259159163,-0.005830800095750393,0.1453726539433869,0.22559228160874348,147662896.0,143086034.0,2441121.0,147661807.0,143319660.0,2491764.0,-0.11646055712466562,-0.11577719039710828,0.00015576792051903392,0.00015621537646000794,-8.81706841685844e-05,-7.83033125295998e-05
29,175,650,-0.11800379762361636,-0.11907013165101031,-0.12007604914740655,-0.1169778770894122,-0.11839603913238869,-0.11919030429334665,0.0007971485335873627,0.0008338077759789709,0.0008678914956581353,0.0007052283155338482,0.0007865863950064111,0.0007776572994156283,0.008454202196186176,0.010812503990588763,0.006711431069185477,0.021768266325723564,0.0014229739271810354,0.004727512885140998,0.0016878632590590242,0.004147831919087185,-0.007227848532830249,-0.006524501334451565,0.16831557776356015,0.2514908134583388,138200074.0,133692085.0,2287370.0,138199947.0,133910612.0,2334053.0,-0.11615925306291264,-0.1154909747714178,0.0001605411132560868,0.00016100041882213017,-9.849890475238142e-05,-8.752517468705037e-05
30,190,650,-0.11743419449958496,-0.11832112807508248,-0.11921414515918821,-0.11671895653870099,-0.11812021617733713,-0.11872252841863262,0.0008366570178530045,0.0008347592637918084,0.0008407990876993586,0.0007843295370174017,0.0008777741797907141,0.0008376920207570673,0.007526188125775958,0.00960552219450391,0.005094969117765733,0.021337413395438345,0.0015250623642821223,0.00485626927728074,0.0016607820330178098,0.00438147252383108,-0.007052846678358751,-0.007055880900744005,0.2026341009280693,0.3259650833263741,128393740.0,123987804.0,2128266.0,128394326.0,124195677.0,2171151.0,-0.11512321444974635,-0.11484015884084954,0.00016604892785940465,0.00016653411555322967,-9.443560425961752e-05,-9.385337991084913e-05
31,200,650,-0.11743419449958496,-0.11832112807508248,-0.11921414515918821,-0.11671895653870099,-0.11812021617733713,-0.11872252841863262,0.0008366570178530045,0.0008347592637918084,0.0008407990876993586,0.0007843295370174017,0.0008777741797907141,0.0008376920207570673,0.007526188125775958,0.00960552219450391,0.005094969117765733,0.021337413395438345,0.0015250623642821223,0.00485626927728074,0.0016607820330178098,0.00438147252383108,-0.007052846678358751,-0.007055880900744005,0.2026341009280693,0.3259650833263741,128393740.0,123987804.0,2128266.0,128394326.0,124195677.0,2171151.0,-0.11512321444974635,-0.11484015884084954,0.00016604892785940465,0.00016653411555322967,-9.443560425961752e-05,-9.385337991084913e-05
32,225,650,-0.11657834341912914,-0.11763441519993738,-0.11862218508778882,-0.11672416435183602,-0.11837790494885002,-0.11902628717726545,0.0008164123516857778,0.000870717784246443,0.0009018907582389307,0.0009004739604041638,0.000997730498781871,0.0009463845938718889,0.008361178223090444,0.009393040822543088,0.005472335918136292,0.024447077388755102,0.0016893015831381914,0.006027092058464951,0.0018948134448377489,0.0050259696823227425,-0.007603052983482538,-0.007951055319926443,0.20204109254279173,0.34625313087195564,118369061.0,114096723.0,1965056.0,118364949.0,114289346.0,2004268.0,-0.11434071098710644,-0.11492791263989692,0.0001723814103532758,0.0001729038671980611,-0.0001006972132989423,-0.0001063164323985853
33,250,650,-0.11652596239278648,-0.11717071700141427,-0.11818768788215803,-0.11669085885803655,-0.11820184797351894,-0.11862235268231772,0.0009487190888574878,0.0009770595889994974,0.0010190476587242294,0.0010467061295092153,0.0011570426348549033,0.0010762841853256045,0.008625109814028968,0.007653574866437181,0.0035458877713295924,0.023864780726633596,0.0019633887339483075,0.0062027427200715786,0.0019005074111814086,0.005324074456345377,-0.00862228271814824,-0.009073198777367019,0.22763637522096286,0.5359750600535167,108239998.0,104130135.0,1798243.0,108240359.0,104316428.0,1835775.0,-0.1137001119910126,-0.11432205350294157,0.00017965387604372538,0.0001802146050637548,-0.00011335636837256885,-0.00012050717119490586
34,275,650,-0.11629623134827424,-0.11718677225740201,-0.11802375441226842,-0.1170296237302538,-0.11884052855074392,-0.11904625790464203,0.0011094009082582197,0.0011525051784026744,0.001198263457458746,0.0012167847577100469,0.0013128833065527603,0.001245170616470307,0.007109142118107564,0.005512266847123492,0.0017311486903683834,0.024370769386892446,0.0021368672249001248,0.006872843496933438,0.00196609673830213,0.0059594915575144364,-0.010152731231317175,-0.010459552768703646,0.30058018104003714,1.1357180057616831,98121927.0,94208448.0,1631462.0,98124794.0,94382762.0,1665831.0,-0.11331651416011183,-0.11450637671457886,0.00018803385915041,0.00018862988557454962,-0.00013316380035817668,-0.00013990671077188734
35,300,650,-0.11634039877271928,-0.11745090709109388,-0.118343238239059,-0.11703231466790721,-0.11929801638211178,-0.1193314024639667,0.0013245621135481078,0.0013695618189213613,0.0014207192240503412,0.001453092613341805,0.0015468593495067777,0.0014795528596011761,0.007564109751554172,0.002719742620093448,0.0002742293718833593,0.025758760266862024,0.0025379039702312805,0.007834339729023799,0.002185967500496713,0.00685228164375469,-0.012005073083942662,-0.012398688266887182,0.33551918911671347,7.971310605730784,88128110.0,84433704.0,1465383.0,88126066.0,84595924.0,1495748.0,-0.11338218813359538,-0.11455124132802139,0.00019767424169308303,0.00019834868839345288,-0.00015831580246782683,-0.00016666013460515388
36,50,675,-0.11743716159513069,-0.11880759549443315,-0.12014926685854427,-0.11694493026162793,-0.11823807301878891,-0.11952627555828792,0.0005422012808602059,0.0005591947138908147,0.0006081143116951869,0.0005502056338420821,0.0005448194919302694,0.0005240608300448711,0.011250577814473429,0.01381389817299033,0.01083860942241127,0.02210617540586373,0.0014624110626378852,0.003906159011068862,0.001701734566443995,0.0034531333266788504,-0.005061323531929163,-0.004384482220307356,0.12998541823839044,0.15700672476722657,180380298.0,175856550.0,2934920.0,180373163.0,176178003.0,3013630.0,-0.11713604971853929,-0.11674630628885116,0.00014244287671835146,0.00014291115667768462,-6.917582477065124e-05,-5.914046157276289e-05
